Sex,Age,Race,Number,Home,Zone,Ext,Obs,Shy,Calm,Frightened,Intelligent,Vigilant,Persevering,Affectionate,Friendly,Solitary,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm
1.0,1.0,11,2.0,1.0,1.0,0.0,2.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.0,0.0
0.0,2.0,11,2.0,3.0,0.0,0.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0
0.0,0.0,11,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0
0.0,3.0,11,1.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0
0.0,2.0,11,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,0.0,0.0
1.0,0.0,11,2.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0
1.0,1.0,11,4.0,2.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0
0.0,0.0,11,1.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,5.0,2.0,0.0,0.0
0.0,2.0,11,1.0,0.0,2.0,0.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0
1.0,0.0,11,1.0,1.0,0.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0
1.0,2.0,11,2.0,1.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0
0.0,1.0,11,2.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0
0.0,1.0,11,2.0,1.0,0.0,1.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0
1.0,1.0,11,1.0,1.0,0.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0
0.0,0.0,11,3.0,3.0,1.0,0.0,3.0,5.0,5.0,1.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,0.0
0.0,2.0,11,1.0,3.0,1.0,0.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0
1.0,0.0,11,1.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0
1.0,1.0,11,2.0,2.0,2.0,0.0,2.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0
0.0,2.0,11,4.0,3.0,1.0,0.0,3.0,1.0,5.0,2.0,5.0,4.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0
0.0,0.0,11,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,3.0,0.0,0.0
1.0,0.0,11,1.0,2.0,0.0,1.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,0.0,0.0
0.0,1.0,11,2.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0
0.0,1.0,11,3.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0
0.0,0.0,11,1.0,3.0,1.0,0.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0
0.0,1.0,11,1.0,3.0,1.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0
1.0,0.0,11,2.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
0.0,1.0,11,5.0,2.0,1.0,0.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0
1.0,0.0,11,1.0,2.0,0.0,0.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0
0.0,1.0,11,1.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0
0.0,2.0,11,1.0,0.0,2.0,0.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,0.0,0.0
0.0,1.0,11,2.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0
1.0,1.0,11,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0
1.0,0.0,11,1.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,1.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0
2.0,2.0,11,3.0,2.0,1.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0
0.0,1.0,11,1.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,3.0,1.0,5.0,5.0,3.0,0.0,0.0
0.0,1.0,11,1.0,3.0,1.0,0.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0
0.0,1.0,11,2.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,0.0
0.0,2.0,11,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0
1.0,1.0,11,1.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0
0.0,0.0,11,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0
1.0,0.0,11,1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0
0.0,1.0,11,0.0,3.0,0.0,0.0,3.0,2.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0
0.0,1.0,11,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0
1.0,0.0,11,2.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
1.0,0.0,11,1.0,3.0,1.0,0.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,2.0,0.0,0.0
0.0,0.0,11,1.0,3.0,1.0,0.0,2.0,1.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0
1.0,2.0,11,1.0,1.0,0.0,0.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0
1.0,1.0,11,2.0,3.0,1.0,0.0,2.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0
0.0,2.0,11,1.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0
0.0,1.0,11,2.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0
1.0,1.0,11,1.0,2.0,2.0,0.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0
0.0,0.0,11,1.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0
0.0,0.0,11,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0
0.0,3.0,11,1.0,2.0,1.0,1.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,5.0,4.0,2.0,4.0,4.0,3.0,0.0,0.0
0.0,1.0,11,2.0,3.0,1.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0
1.0,2.0,11,2.0,3.0,1.0,0.0,3.0,1.0,5.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,3.0,0.0,0.0
1.0,2.0,11,2.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0
0.0,1.0,11,0.0,3.0,2.0,0.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0
1.0,0.0,11,1.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
1.0,1.0,11,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0
0.0,3.0,11,2.0,1.0,0.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0
1.0,0.0,11,1.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,0.0
0.0,1.0,11,3.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0
0.0,2.0,12,3.0,3.0,1.0,0.0,2.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0
0.0,3.0,12,3.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0
0.0,3.0,12,3.0,2.0,0.0,3.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0
0.0,1.0,12,1.0,2.0,1.0,0.0,2.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0
1.0,1.0,12,2.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0
1.0,1.0,12,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0
0.0,3.0,12,5.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0
1.0,3.0,12,2.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0
1.0,0.0,12,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0
0.0,3.0,12,1.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,0.0,1.0
0.0,1.0,12,1.0,2.0,0.0,0.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0
1.0,0.0,12,4.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0
1.0,0.0,12,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0
0.0,0.0,12,1.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,3.0,5.0,3.0,2.0,0.0,0.0
1.0,2.0,12,2.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,0.0,0.0
0.0,3.0,12,1.0,1.0,0.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,0.0,0.0
1.0,0.0,12,2.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,0.0,0.0
1.0,2.0,12,1.0,0.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0
0.0,0.0,12,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0,1.0,12,3.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0
1.0,3.0,12,2.0,1.0,0.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0
0.0,1.0,12,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,0.0,0.0
1.0,1.0,12,5.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,4.0
0.0,2.0,12,4.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0
0.0,1.0,12,1.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0
1.0,0.0,12,2.0,2.0,0.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0
0.0,2.0,12,2.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0
1.0,1.0,12,0.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0
1.9286592539850704,1.818580465795441,12,1.6815722649930362,3.1757884292375222,1.2487916231073486,-0.9498826846275146,1.8042379192769038,0.5346255078778004,5.317881822328246,1.3509054117852315,3.8805408605279714,2.9992456793894475,5.585865300094542,4.767370293583949,1.587112353423575,3.286339995135086,0.16754587202426485,2.620045523987565,2.223664611477629,0.32838900699426565,5.921283053988601,3.2578828389261405,-0.11278676442983127,0.1613173578173217,0.27838800631730803
0.7348075321848785,-0.7505543722462262,12,4.020450224635938,0.6648212609789869,-0.18144346663075883,0.8893307712485793,1.8243152131740277,4.2393825238905904,3.411265280919421,1.148970311136092,3.86839547275485,2.837063575358788,4.270032261163761,3.0223463718752033,2.309148214874934,5.481465303107524,3.4129981819607935,1.753692595896013,1.822842334066372,2.6599397483246854,3.8515188062212933,5.252157916342961,2.6206674195956174,1.752269126866054,0.4660507114016167
0.8566320644057668,1.7232415228299154,12,0.9530731733754663,1.4672056585371547,-0.4360522061023474,1.6775675227756155,3.9865040882089806,4.267228512006983,1.6584078152779385,4.902556552672669,4.366026414715934,3.294049450024992,3.892846633621341,6.693213998319863,3.8709413628490688,2.2681568428032888,2.9203108897281282,1.7669916331713613,3.7001255030082976,2.2247397183545634,2.30744852847874,2.675067814399866,1.7042064711393194,0.331907639827569,3.2473206826824335
0.6496055859409231,2.3034917710468497,12,1.9688887436533296,3.0692824983183216,1.2652402858052514,0.06446952015275986,1.8273671934194728,2.3149879560000284,3.8536115472571266,7.24317630225856,4.892677704026603,6.547067284704574,3.9141161752589673,4.919913084501396,5.689748024414306,3.4250260825381895,2.635757674667542,2.416854494622002,0.41228781288782734,2.375724150008021,2.7037012374213223,3.040926957153383,0.7537467919839462,0.9374618770735614,0.11723908198536115
0.6840405289212328,1.1977870482737039,12,0.8766066774151264,2.7338789235034717,-0.17410592197726393,0.8739850192503502,1.4253805525343126,0.034486052700327896,3.960176798740246,4.939148003944965,2.084795126833225,1.8598117175023798,4.224123565855107,2.6758315168054914,2.9449726954004865,1.963641854235699,2.959784640956438,2.3756612918770927,3.09023305613108,1.7167722617851902,3.416133235128774,2.419205535819107,2.8149197054312096,2.708295240251215,0.9620900858550474
0.43048543639169745,1.238403545355146,12,2.1256483560712205,0.3711355247444732,0.5482481120404957,1.5983447987086792,3.7255387611505038,-0.8000979619818174,3.190442146135034,-0.8654070036813395,2.73197053205286,6.39074012531961,4.950633590523481,5.462278109155365,3.470196086542267,0.6341847192483723,2.270582504722488,2.3356563233106766,2.458361804460963,3.1312947583058603,2.679680982599126,4.5683546845728635,1.2161810772173616,1.454023878793754,1.2459817577879866
1.0482428722457433,-0.6940901740839955,12,1.7872834404975126,1.5882218507950772,0.5207451850834233,3.1552308227260415,2.885847115076932,7.075897486899951,2.966253593153107,2.1865497240613734,5.672307660025924,2.080779134507103,1.6294330811213888,2.8141351506822407,3.8799795973107654,2.5537107063807736,4.006139064312214,3.4238890946318286,1.127829657120986,0.17852242727040624,5.0010067534435905,4.7548273216872525,1.943567567832243,-0.45594619194203134,-0.5739611698743672
-0.4843545877221831,0.3956483621592546,12,3.615919064635106,1.7452127025737392,0.8069358657511181,0.5797087615029912,2.2396124721976824,2.2949375064657285,4.358012173163071,3.962479881313709,1.8852016867773043,4.84080211621534,2.9584495495368763,3.582652979251418,4.4291721186452175,3.0894430262646586,2.004079667803081,2.3144569595787017,3.195969391996141,2.9851121089014527,1.597885404706805,1.6645870054982281,2.4293996317266497,3.1167276362637777,0.5340915756517631
-0.24010880900591547,0.8075214074861297,12,0.30573625772915825,0.25324761460525136,1.5365940091457928,-0.23621781469428682,1.9489815417471414,2.2973246431938814,4.754162217445533,1.8804639414445279,3.9832528965011402,4.976967217873345,4.225730688603309,5.339193832805792,1.086322624453846,3.578349315449584,2.30528923035376,1.5450508117670791,2.9708083108951175,1.6174047479253681,4.649294013015048,2.4659482746926042,0.7879021817041341,0.7876154617534339,-0.8441929209950283
-0.0726961905984399,0.269187249421428,12,2.73354781388466,0.3915689448115345,0.17620120120177024,1.123990181096778,2.3446351249654556,1.8503606031615742,2.7916541709288456,1.268566925259374,5.201427599007026,4.710771495829468,5.470164955071626,5.221244354765176,3.806983303860622,2.6394705143519954,0.7796738103412382,1.938956474368656,2.1344518357016726,3.292324598064003,3.0882112031273676,1.150714464275729,2.299883137510201,-1.0070025214558276,-0.31450599555835856
0.47926439957898936,0.3575272203801507,12,3.2930997477866066,0.5513189765577184,-0.4990683701436106,1.2124729624320911,1.5407772802851665,1.34165142257627,2.4640229924063126,1.9816447426092676,2.5406694402062584,4.555190348704366,4.094081253852485,4.500414427734166,1.3792574183909352,2.901017361829414,1.9830895320810464,2.308319438657355,3.8715920113210034,2.324877374857725,1.6404888537754292,3.469583707053565,0.518378178337588,-0.3629741169533618,0.1903288042415524
-0.4520955621189299,0.7382212052224602,12,3.003365021916288,2.7198984723611783,0.9443089957355633,0.4453163374711534,1.4242862071627167,0.7374242995625315,4.145877863641364,0.7247764201599329,4.37163311939414,4.856975623972348,3.604379234850003,4.446735923190804,3.2648739127762396,2.901222679566999,3.1068096967617884,3.3273876203055983,1.9056732834297603,0.9333568919509365,2.6552215724324664,5.097751428257926,4.60268141924622,2.5979849719075925,-0.13738132799751535
1.2739436979268493,0.8627431477687256,12,0.855384168223372,1.7808513884971768,0.4665584786325572,0.5391402058511806,1.6919359588938865,3.8191151352891635,3.5345275985026072,1.5210630407724637,2.5182375798626495,6.409874412267978,3.6073929786363115,2.7760921786587955,1.9986847667164938,5.649815685096713,1.7081450965446594,3.000989096813826,0.41313388064923773,3.4828495518146263,3.5071188026034794,1.845522676035071,1.7078936132196783,-2.116945279050177,1.0896419478261423
1.1247588389828236,0.4866594193687791,12,1.200845107331634,1.2860701454620704,0.3147205283389951,1.9737379164693212,1.4156515962792966,1.5157433219765697,3.7272257771847945,1.8955884116605044,3.395681840675704,2.8687573228949104,3.156300981562694,3.170880324380988,4.607677090499614,3.430095869358067,1.445186966396607,1.8760364237957985,1.837568068220313,0.543738307765778,3.49487604318794,2.3497967940485442,1.1691888103661807,1.4000174183453429,1.3309111416645836
0.18853963759819953,-1.1615422779822249,12,1.1580423387556835,2.5602546296269777,0.40656173532332196,0.9306314100299573,1.5683475877858628,2.7408582617713866,5.642956677134079,5.409229775252532,3.4479895814094395,3.7934258359593516,3.9856307595318246,4.347886857389336,0.6409793693660424,2.739993102559189,-0.01704046781808799,3.129273574477422,1.5400813246595453,2.8460073861904935,2.8081888678406703,1.991736691230526,2.455179973980709,0.6945510926561621,-1.3872039645138095
1.2281223028488513,1.2371707071659448,12,3.1225598939963026,1.8652459187069976,0.32692747822349333,0.7761521236346314,2.9203636627438496,3.908875747443141,5.526489502755273,3.169219851466216,4.2417326245473115,3.4467961049432483,1.838016868174476,3.751090010971422,5.588443153664744,1.4186587770703385,3.1825200515329097,4.543742628585585,3.2815698808708937,1.6604418121236115,4.412150545708656,4.180793491690954,2.090632396567685,2.7838603378900544,1.4563385881372009
1.4977115466779778,0.3177548815682296,12,1.3140444080054041,2.6749508869086487,0.5521214735569437,1.3822239151371085,3.278340542126257,3.2010735389544416,3.259624792184671,2.3078570513250196,6.695943446154235,2.6297095593218245,4.878330241381238,2.827628019999281,2.223468799209476,3.809793049246184,2.31353964785882,0.9107274015724574,2.557988745637726,2.0016640838912476,4.663086088116087,2.8731418582531703,1.414215430840915,-0.7636094714196557,1.5771292441295999
-0.6545715350900627,-0.15079424155853927,12,0.16841903963394778,0.2524554233269547,1.1629349133179887,1.0275893881661182,2.3717436682393687,3.303163048773888,5.330835767675218,2.3647408128449596,3.6751697532746896,2.1858770385890383,4.673822865853279,4.636793943033571,3.059452440282938,1.664595868490025,2.3075088743631293,2.1448345361603933,1.579878243272462,2.1961776469038115,2.6122192497667855,4.809829668444385,-0.4653387195527543,-0.7906959141192988,1.0574335875161154
0.5434582424117967,0.6727179261946425,12,1.3850406114418958,1.7622508731815565,-0.15000031610608378,2.597858687822987,3.800657337953596,3.00834884665039,4.040177115723922,2.7872304688505487,4.14400705237519,4.808191513553036,2.683461095535195,4.562701597221125,3.409666591899226,1.4165442504601427,1.8133078606487432,2.540159782455096,1.962218127614888,1.6537125563060853,3.290886175330993,1.606178509786555,2.3386953175112173,0.5470503771756857,1.250793473762112
0.6060321535162071,0.7778197596275129,12,1.629043999848586,0.2258172330993673,0.4205990107889006,1.5337017660809078,1.2207263104031938,1.5005257240835574,2.94761422038465,1.9590863879840001,4.711092104358967,4.423412290353025,3.5100186413701056,3.9421345931958163,4.3809998412308975,0.7004186612058356,1.2190439179944266,1.5764099055238892,2.8099508084747487,2.876807298143772,2.6074736314231783,3.008934964901232,0.44023870338219795,1.6755358098405913,0.9813206246598659
